TRANSACTION_DATE,STOCK,TYPE,total_volume,total_value,avg_price,transactions
2007-03-27,nflx,sell,9473,31681.891388809276,3.344441189571337,1
2007-03-27,nvda,buy,11280,210364.54247441783,18.61391268401595,2
2007-03-27,sap,buy,4175,172977.86658066275,41.431824330697665,1
2007-03-28,aapl,buy,214,2568.341136580387,12.001594096170033,1
2007-03-28,aapl,sell,12015,143648.98188860453,11.95582605663122,2
2007-03-28,adbe,sell,9233,386733.82776235,41.88604221405285,1
2007-03-28,amzn,buy,19411,761753.3462415595,39.24617575215099,2
2007-03-28,bb,buy,6749,308651.34589832905,45.73290056279879,1
2007-03-28,ebay,buy,6251,87811.48273872513,14.04905714462853,2
2007-03-28,ebay,sell,3281,46305.53502137672,14.11323834848422,1
2007-03-28,intc,buy,5948,90196.16435801404,15.164116401818097,1
2007-03-28,msft,sell,2481,57105.47358630699,23.017119543049976,1
2007-03-28,sap,buy,6715,272754.10312321334,40.6186303980958,1
2007-03-28,sap,sell,13225,539299.4574120146,40.8606157409436,2
2007-03-29,bb,buy,7255,326972.8514838331,45.122152708016046,2
2007-03-29,bb,sell,3340,151296.324016246,45.29830060366647,1
2007-03-29,csco,sell,3041,64443.57508266348,21.191573522743663,1
2007-03-29,ebay,buy,1679,23375.656347459822,13.922368283180358,1
2007-03-29,ibm,buy,10861,859007.467713373,78.83132743400422,2
2007-03-29,ibm,sell,10185,801392.4998149849,78.93227397987008,2
2007-03-29,msft,sell,3287,76663.17522521237,23.323144272957823,1
2007-03-29,nflx,buy,17885,59859.56904350338,3.3485157309346985,2
2007-03-29,nvda,buy,583,10527.14584824554,18.056853942102126,1
2007-03-29,sap,buy,3398,138549.34143933616,40.77379088856273,1
2007-03-30,aapl,buy,9977,119420.53633586231,11.969583676041125,1
2007-03-30,amzn,sell,7851,311567.7946226997,39.68510949212835,1
2007-03-30,bb,buy,5288,240296.85266783478,45.44191616260113,1
2007-03-30,bb,sell,6192,282433.5609638414,45.61265519441883,1
2007-03-30,crm,sell,7365,79744.91210984139,10.827550863522251,1
2007-03-30,csco,buy,7957,166901.10768075194,20.95649883949024,2
2007-03-30,intc,sell,3586,54363.5087120332,15.159929925274177,1
2007-03-30,msft,buy,6007,138639.18321433812,23.08182332050462,2
2007-03-30,msft,sell,16295,377193.1453094792,23.146213760481572,2
2007-03-30,nflx,sell,356,1180.354544905803,3.315602654229784,1
2007-04-02,adbe,buy,7122,295293.48510875634,41.584318419787294,2
2007-04-02,amd,buy,9043,117915.73469468796,13.039448711123296,1
2007-04-02,amzn,buy,509,20382.172280040915,40.04356047159315,1
2007-04-02,amzn,sell,3763,151408.98857572678,40.236244638779375,1
2007-04-02,bb,sell,8146,372606.90977748344,45.741088850660866,1
2007-04-02,crm,buy,6446,69823.20787278896,10.832021078620688,1
2007-04-02,intc,buy,12358,189768.70856957173,15.339707487916474,2
2007-04-02,sap,buy,1219,50178.63401150635,41.16376867227756,1
2007-04-03,amd,sell,2549,32416.071504548756,12.717172030030897,1
2007-04-03,amzn,sell,9526,391916.33742153255,41.14175282611091,1
2007-04-03,bb,sell,1049,48248.941574481694,45.99517785937245,1
2007-04-03,crm,sell,8189,90713.90008109697,11.07753084394883,1
2007-04-03,ibm,buy,2306,185075.1072202836,80.25806904609003,1
2007-04-03,nflx,sell,9901,33615.86351854735,3.3923465219748463,2
2007-04-03,nvda,buy,4325,77702.00901483838,17.965782431176503,1
2007-04-03,nvda,sell,8824,156739.67058753167,17.762881979548013,1
2007-04-03,sap,sell,7069,293935.5928541749,41.5809298138598,1
2007-04-04,amzn,buy,9850,405615.0630595631,41.179194219244984,1
2007-04-04,bb,sell,9537,452646.83223073086,47.462182261794155,1
2007-04-04,crm,buy,8097,91704.12928135494,11.325692142936266,1
2007-04-04,crm,sell,419,4745.849495867099,11.326609775339138,1
2007-04-04,csco,sell,8141,175241.84016404126,21.52583714089685,1
2007-04-04,msft,sell,387,9321.88594792832,24.087560588962067,1
2007-04-04,nflx,buy,561,1900.8521582428518,3.38832826781257,1
2007-04-04,nvda,sell,7914,140488.53633819896,17.75189996691925,1
2007-04-05,adbe,buy,1357,57290.4013552794,42.218423990625936,1
2007-04-05,amzn,sell,1186,49510.59124535227,41.74586108377088,1
2007-04-05,bb,buy,9666,466511.4239093418,48.26313096517089,1
2007-04-05,crm,buy,8713,98313.09198346036,11.283495005561845,1
2007-04-05,csco,sell,3850,82988.2048473165,21.555377882419872,1
2007-04-05,ebay,sell,3626,51480.52546723649,14.197607685393406,1
2007-04-05,intc,buy,15534,242471.31856155457,15.591456864943796,3
2007-04-05,intc,sell,11622,180474.14709568667,15.526717773246546,3
2007-04-05,nflx,buy,8966,31352.97312974561,3.496874094328085,1
2007-04-05,nvda,buy,7813,142151.3146780829,18.192899531785258,2
2007-04-09,aapl,sell,7706,93305.24697969822,12.108129636607607,1
2007-04-09,adbe,buy,6894,293369.6367617866,42.554342437160805,1
2007-04-09,adbe,sell,929,39825.796194549854,42.86953304041965,1
2007-04-09,amzn,sell,7513,316226.437134016,42.090567966726475,1
2007-04-09,bb,sell,11899,583277.2107562074,49.084181448132085,3
2007-04-09,crm,sell,9410,107514.70216872299,11.425027093933975,2
2007-04-09,ebay,sell,6387,90861.47673165932,14.22600230650686,1
2007-04-09,intc,sell,1149,18550.477853532255,16.144889341629465,1
2007-04-09,msft,buy,7936,189509.4174909617,23.879714905615135,1
2007-04-09,nflx,buy,5936,20760.364351029937,3.497365962100731,1
2007-04-09,nvda,sell,8001,152478.0501516067,19.05737409718869,1
2007-04-09,sap,sell,8054,344684.4321199997,42.79667644896942,1
2007-04-10,aapl,buy,2356,28378.28631194395,12.04511303562986,1
2007-04-10,adbe,buy,10690,457930.0396952213,42.83522975578707,2
2007-04-10,amd,buy,8184,109415.35754547744,13.369422964989912,1
2007-04-10,amzn,buy,13000,539773.0097698835,41.51552625823169,2
2007-04-10,amzn,sell,18276,762877.0142113839,41.69986086049175,3
2007-04-10,intc,buy,1681,27926.936568674384,16.613287667266142,1
2007-04-10,intc,sell,8676,142798.00316388626,16.458967630692285,1
2007-04-10,msft,buy,5977,143279.72910951552,23.971846931489967,1
2007-04-10,msft,sell,9791,232657.9983496367,23.804269853873596,2
2007-04-10,sap,sell,4131,175005.53946185205,42.36396501134158,1
2007-04-11,amzn,sell,8879,369242.8286287514,41.58608273778031,1
2007-04-11,bb,buy,1482,73180.70084351911,49.37969017781316,1
2007-04-11,crm,buy,9671,107231.25832683606,11.087918346276089,1
2007-04-11,ebay,buy,31,444.18540151974554,14.32856133934663,1
2007-04-11,ebay,sell,9554,136511.0196283007,14.288362950418746,1
2007-04-11,msft,buy,7273,171307.65334126214,23.5539190624587,1
2007-04-11,nflx,buy,904,3153.8142845863476,3.488732615692862,1
2007-04-11,sap,sell,2912,123110.10170650475,42.27682064097004,1
2007-04-12,aapl,sell,20024,235544.19114540456,11.77270173494656,3
2007-04-12,adbe,buy,16104,679453.783580634,42.15329812813817,3
2007-04-12,amzn,buy,2519,104840.81460138201,41.620013736158,1
2007-04-12,amzn,sell,8831,369241.63554840535,41.811984548568155,1
2007-04-12,bb,buy,4048,179315.33262572507,44.29726596485303,1
2007-04-12,crm,sell,11544,124691.2126289915,10.76514991577581,3
2007-04-12,csco,sell,1102,23424.68963878021,21.25652417312179,1
2007-04-12,ebay,buy,7162,102463.22604400894,14.306510198828391,1
2007-04-12,ebay,sell,6592,93372.24206378862,14.164478468414536,1
2007-04-12,ibm,buy,1497,118629.1293048706,79.24457535395497,1
2007-04-12,intc,buy,3267,53621.151671469575,16.412963474585116,1
2007-04-12,intc,sell,3302,54235.26225950373,16.424973428075024,1
2007-04-12,msft,buy,1941,45791.03445686856,23.591465459489214,1
2007-04-12,msft,sell,4450,106669.4004385904,23.9706517839529,1
2007-04-12,nflx,buy,9650,33479.35222793226,3.469362925174327,1
2007-04-12,nflx,sell,8810,30638.87616625688,3.4734252036133704,2
2007-04-12,nvda,sell,442,8260.74178021002,18.68946104119914,1
2007-04-12,sap,sell,7553,321402.88093088137,42.55300952348489,1
2007-04-13,adbe,buy,15616,651780.0559628432,41.67599091917849,2
2007-04-13,amd,sell,5764,77904.50911506034,13.515702483528859,1
2007-04-13,amzn,buy,9443,397861.32199224684,42.13293677774509,1
2007-04-13,crm,sell,6244,66384.53190302502,10.63173156678812,1
2007-04-13,csco,sell,5315,113015.5667927678,21.263512096475598,1
2007-04-13,ebay,buy,7213,105697.41978208908,14.610724282597285,2
2007-04-13,ebay,sell,6356,93063.49417953276,14.64183357135506,1
2007-04-13,nvda,buy,5071,95929.12747549613,18.917201237526353,1
2007-04-13,nvda,sell,7097,132213.67045720507,18.629515352572223,1
2007-04-16,aapl,sell,1699,19906.459150636783,11.716573955642604,1
2007-04-16,bb,buy,3233,143014.74262981483,44.23592410448959,1
2007-04-16,ebay,buy,17025,251565.9262971132,14.781680768665026,2
2007-04-16,intc,sell,5319,87569.70051073513,16.437277709729948,2
2007-04-16,nflx,buy,13078,45834.883955977944,3.5127182752660193,3
2007-04-16,nflx,sell,7498,26306.530582588748,3.50847300381285,1
2007-04-16,nvda,buy,3426,63973.23506355359,18.672864875526443,1
2007-04-16,sap,buy,9386,420291.12151823886,44.77851284021296,1
2007-04-17,aapl,sell,14562,168249.27860921927,11.556511767566484,2
2007-04-17,adbe,sell,8038,343593.3815524567,42.74612858328648,1
2007-04-17,amzn,buy,4138,186987.3807291592,45.18786387848216,1
2007-04-17,bb,sell,8676,379661.52413604874,43.75997281420571,1
2007-04-17,ebay,buy,5938,87213.34178199426,14.687325998988591,1
2007-04-17,ebay,sell,1703,25142.873268449086,14.763871561038805,1
2007-04-17,ibm,sell,9117,737994.1394252374,80.94703733961143,1
2007-04-17,intc,buy,9473,158163.59819450462,16.69932150010103,2
2007-04-17,msft,sell,9813,236897.5132749536,24.14119161061384,1
2007-04-17,nvda,sell,3549,69650.31821085369,19.625336210440597,1
2007-04-17,sap,buy,1034,46680.495567979444,45.14554697096658,1
2007-04-18,aapl,buy,9680,112587.09645469383,11.630898394079942,1
2007-04-18,amd,buy,2596,35602.78846132388,13.714479376472989,1
2007-04-18,crm,buy,9475,101453.84412790087,10.712502889753512,2
2007-04-18,ebay,sell,7093,102314.01516380771,14.42464615308159,1
2007-04-18,msft,buy,6365,152107.69603549456,23.949241426414133,2
2007-04-18,msft,sell,8731,208641.92409892695,23.919546437344227,2
2007-04-18,nflx,sell,2864,9092.544067095083,3.1747709731477243,1
2007-04-18,nvda,buy,9701,186748.58970925517,19.232818432734827,2
2007-04-18,sap,buy,16310,733850.1632289804,44.972204290442356,2
2007-04-19,bb,sell,3296,147054.6384163991,44.61609175254827,1
2007-04-19,crm,sell,4290,44597.915645560846,10.47151236245767,2
2007-04-19,csco,buy,6320,139329.12247017105,22.045747226292885,1
2007-04-19,csco,sell,6324,138646.682809877,21.92389038739358,1
2007-04-19,ebay,buy,7854,109053.34909446925,13.885071185952285,1
2007-04-19,nvda,buy,3007,58107.650026958334,19.32412704587906,1
2007-04-19,sap,sell,9360,420840.30269207206,44.96157080043505,1
2007-04-20,amd,buy,10289,147190.14805157724,14.304105458176359,2
2007-04-20,amzn,sell,4406,197189.23983902435,44.754707180895224,1
2007-04-20,bb,buy,5918,260270.56102828472,43.97947972765879,1
2007-04-20,crm,buy,476,4922.6447406734405,10.341690631666893,1
2007-04-20,ebay,buy,484,6862.511647694717,14.178743073749414,1
2007-04-20,ebay,sell,7160,100326.74610334347,14.01822046736183,2
2007-04-20,msft,buy,5727,138117.88690979558,24.116969951073088,1
2007-04-20,nflx,sell,1840,5727.045099074344,3.1125245103664914,1
2007-04-20,nvda,buy,2128,41473.40676147606,19.489382876633485,1
2007-04-20,nvda,sell,2939,57392.026068833904,19.527739390552536,1
2007-04-20,sap,sell,9939,456959.3600537661,45.9763919965556,1
2007-04-23,adbe,sell,6655,281431.77315502975,42.28877132306983,1
2007-04-23,amd,sell,15537,218970.71492230264,14.118977029743846,2
2007-04-23,amzn,buy,171,7586.505761616072,44.36553076968463,1
2007-04-23,crm,buy,2383,24833.68952299162,10.421187378510961,1
2007-04-23,csco,buy,7513,165149.20603757765,21.981792364911172,1
2007-04-23,intc,sell,7614,133599.44745989516,17.54655206985752,1
2007-04-23,msft,buy,2539,61082.010996978664,24.05750728514323,1
2007-04-23,msft,sell,2893,70162.35868404635,24.252457201536934,1
2007-04-23,nvda,sell,8557,166573.50940970323,19.466344444279915,1
2007-04-23,sap,buy,3162,143844.21213936064,45.49152819081614,1
2007-04-24,aapl,buy,870,10672.56116358127,12.26731168227732,1
2007-04-24,adbe,sell,10881,460373.95709153067,42.22407598284358,2
2007-04-24,amzn,sell,4444,198994.15111355795,44.815490888292715,2
2007-04-24,bb,buy,2174,96277.46459572887,44.2858622795441,1
2007-04-24,crm,buy,11248,116160.84240794517,10.30211816545458,2
2007-04-24,crm,sell,7439,76221.56873345611,10.246211686175037,1
2007-04-24,ebay,buy,4913,68958.58149602465,14.073468902804848,2
2007-04-24,ebay,sell,3201,45117.39186621707,14.094780339336792,1
2007-04-24,ibm,buy,2198,180237.17807599832,82.00053597634137,1
2007-04-24,ibm,sell,356,29275.1466807312,82.23355809194157,1
2007-04-24,intc,sell,7474,131689.00912347602,17.61961588486433,1
2007-04-24,nflx,sell,1387,4273.412980902799,3.0796932891483357,2
2007-04-24,nvda,buy,9454,187385.15454790974,19.897632112314984,2
2007-04-25,aapl,buy,9659,116280.56093323449,12.038571377289005,1
2007-04-25,aapl,sell,14413,174585.7501893951,12.112414366521147,2
2007-04-25,adbe,buy,7536,320575.30911702913,42.539186453958216,1
2007-04-25,amd,sell,7817,113748.93885849009,14.551482519955236,1
2007-04-25,amzn,buy,3988,212364.20781675112,53.250804367289646,1
2007-04-25,csco,sell,1609,35011.54490814939,21.75981659922274,1
2007-04-25,ebay,sell,149,2128.45408837518,14.284926767618659,1
2007-04-25,nvda,sell,15762,318608.40835625055,20.24910611985408,3
2007-04-25,sap,buy,8532,386177.903655927,45.26229531832243,1
2007-04-26,aapl,buy,4525,58082.14207596873,12.835832502976515,1
2007-04-26,aapl,sell,4609,60312.791756495564,13.085873672487647,1
2007-04-26,adbe,buy,8428,361606.3373533576,42.90535564230631,1
2007-04-26,amd,buy,2109,30565.208706849804,14.492749505381605,1
2007-04-26,amd,sell,2573,37193.155897691686,14.455171355496185,1
2007-04-26,amzn,buy,7039,419295.4496642958,59.56747402532971,1
2007-04-26,bb,buy,6928,313426.6926180768,45.24057341484942,1
2007-04-26,bb,sell,766,34798.10106228393,45.42833036851688,1
2007-04-26,crm,buy,9559,101782.21161931453,10.655478838887422,2
2007-04-26,crm,sell,7610,80656.94189402337,10.598809710121337,1
2007-04-26,csco,sell,7213,161393.32589733019,22.375339788899236,1
2007-04-26,msft,buy,8195,200380.4219010112,24.451546296645663,1
2007-04-26,msft,sell,5143,126557.92513534283,24.607801892930745,1
2007-04-26,nvda,buy,8196,166893.6436131368,20.36281644865017,1
2007-04-26,nvda,sell,2090,42738.60930345442,20.449095360504504,1
2007-04-26,sap,buy,9441,424309.19294283463,44.94324678983526,1
2007-04-26,sap,sell,2297,103168.29557483896,44.914364638589014,1
2007-04-27,adbe,sell,512,22267.16209828879,43.490550973220294,1
2007-04-27,amd,sell,9159,130454.66406640998,14.23358665042839,2
2007-04-27,amzn,sell,3052,187947.4530324667,61.58173428324597,1
2007-04-27,ebay,buy,12628,181082.7763175522,14.338904642412192,2
2007-04-27,ebay,sell,2300,32852.320416034556,14.283617572188938,1
2007-04-27,ibm,buy,2657,222436.1046055027,83.71701340064084,1
2007-04-27,msft,sell,647,16435.330862444796,25.40236609342318,1
2007-04-27,nflx,buy,4227,13247.497984200785,3.1340189222145223,1
2007-04-27,sap,sell,7061,313215.0845842283,44.33503733345442,2
2007-04-30,amzn,buy,4416,270250.162247342,61.197953407459686,1
2007-04-30,amzn,sell,4680,291656.6802300402,62.319803467957314,1
2007-04-30,bb,sell,1896,84148.15987797073,44.38194086390861,1
2007-04-30,crm,sell,5121,54134.38424733035,10.571057263684896,1
2007-04-30,ebay,sell,8069,116619.54283057022,14.452787561106732,1
2007-04-30,intc,buy,5667,97655.28476232174,17.232271883240116,1
2007-04-30,nflx,buy,2475,7856.231619596459,3.174234997816751,1
2007-04-30,nflx,sell,1114,3510.805850112275,3.151531283763263,1
2007-04-30,nvda,sell,7729,160122.75558718783,20.717137480552182,1
2007-04-30,sap,buy,4720,208675.75582087072,44.21096521628617,1
2007-05-01,aapl,buy,1883,23999.293170559926,12.745243319468893,1
2007-05-01,amd,sell,2852,39216.72336828708,13.750604266580321,1
2007-05-01,amzn,buy,5647,343643.02406117733,60.854086074230096,1
2007-05-01,bb,buy,9735,428638.6428561518,44.12421220242532,2
2007-05-01,bb,sell,3200,141852.0435588041,44.337640171149246,2
2007-05-01,crm,buy,6188,63468.73415726658,10.25674436930617,1
2007-05-01,crm,sell,3341,34877.329925954014,10.439188843446278,1
2007-05-01,ebay,buy,6764,95093.20211700344,14.076366748549752,2
2007-05-01,nflx,buy,7316,23197.7465309866,3.170823746717687,1
2007-05-01,sap,sell,5397,237278.67638216927,43.964920582206645,1
2007-05-02,adbe,buy,6810,284344.60112425784,41.734116578162556,2
2007-05-02,adbe,sell,2381,98926.60619593391,41.548343635419535,1
2007-05-02,amzn,sell,1328,82452.42229013778,62.08766738715194,1
2007-05-02,bb,buy,5658,250375.91958888268,44.251664826596446,1
2007-05-02,crm,sell,1684,17252.29164550348,10.244828768113704,1
2007-05-02,ebay,buy,6379,90781.94274588744,14.23137525409742,1
2007-05-02,ebay,sell,2786,39661.441010598566,14.235980262239256,1
2007-05-02,msft,sell,4709,119962.93909257186,25.475247205897613,1
2007-05-02,nflx,buy,2495,7930.405090092311,3.178519074185295,1
2007-05-02,nvda,buy,2591,53080.943365640676,20.48666281962203,1
2007-05-02,nvda,sell,9556,197316.4600721635,20.648436591896555,1
2007-05-02,sap,buy,7382,325466.9494260063,44.089264349228706,1
2007-05-02,sap,sell,2456,107822.77447068514,43.90178113627245,1
2007-05-03,amzn,sell,5981,373137.26474375126,62.387103284359014,1
2007-05-03,crm,sell,9374,99857.91365567362,10.652647072292897,1
2007-05-03,ibm,sell,8359,718697.1614343406,85.9788445309655,1
2007-05-03,msft,buy,16307,421231.7306900602,25.833382703325025,2
2007-05-03,nflx,buy,714,2273.587095369647,3.1842956517782173,1
2007-05-03,nflx,sell,6328,20470.594591836314,3.2349232920095314,1
2007-05-03,nvda,buy,9469,195876.70016182252,20.686102034198175,1
2007-05-04,aapl,buy,7580,97865.22133453099,12.910979067880078,1
2007-05-04,aapl,sell,8247,107097.27443835032,12.986210068916007,1
2007-05-04,amd,buy,7581,104546.50785740287,13.790595944783389,1
2007-05-04,csco,buy,594,13686.341440197884,23.040978855551995,1
2007-05-04,csco,sell,2098,48407.64193636661,23.073232572148047,1
2007-05-04,ebay,buy,13469,198863.44612360597,14.709661459363685,2
2007-05-04,ebay,sell,5428,80537.32122550806,14.837384160926318,1
2007-05-04,intc,buy,1976,34793.66180643067,17.608128444549934,1
2007-05-04,nvda,buy,8663,179870.39266813896,20.78790115047943,2
2007-05-07,adbe,buy,4859,200154.46219149814,41.24703301787966,2
2007-05-07,adbe,sell,9481,391062.9145421454,41.24387832848046,2
2007-05-07,amzn,buy,4403,274168.87755340495,62.268652635340665,1
2007-05-07,bb,buy,13119,611092.6778974782,46.532496414254325,2
2007-05-07,crm,buy,33544,360298.86683194444,10.732892661993208,5
2007-05-07,csco,sell,8584,197574.04413065992,23.016547545510242,1
2007-05-07,ebay,buy,4401,63309.94789053061,14.385355121683848,1
2007-05-07,ibm,buy,2255,193776.44245571364,85.93190352803265,1
2007-05-07,ibm,sell,1915,164751.7236852636,86.03223168943269,1
2007-05-07,intc,sell,4506,79020.23205479803,17.53666934194364,1
2007-05-07,msft,buy,4244,109201.1912704303,25.73072367352269,1
2007-05-07,nflx,buy,8751,27688.737340108495,3.16406551709616,1
2007-05-07,nvda,buy,8065,170499.13841370714,21.140624725816135,1
2007-05-07,sap,buy,14368,634937.8099407051,44.19689046696891,2
2007-05-07,sap,sell,734,32340.839667331806,44.06108946502971,1
2007-05-08,aapl,buy,11157,148624.6133546814,13.323968996424693,2
2007-05-08,adbe,buy,1671,68642.5213763073,41.07870818450466,1
2007-05-08,adbe,sell,1660,68087.83759044271,41.016769632796816,1
2007-05-08,amd,buy,1850,24332.843646528414,13.152888457582927,1
2007-05-08,amd,sell,22563,296521.9890739801,13.15641392634769,3
2007-05-08,amzn,buy,6013,364018.26189154614,60.53854347107037,1
2007-05-08,bb,sell,8652,422497.2409501447,48.832320960488296,1
2007-05-08,crm,sell,8839,93027.6439227146,10.524679706156194,1
2007-05-08,ebay,sell,7082,102801.2865859647,14.515855208410716,1
2007-05-08,msft,sell,7639,196149.1561238894,25.74730289700488,2
2007-05-08,nflx,sell,1863,5920.908923961551,3.178158305937494,1
2007-05-08,nvda,sell,16,328.8512359437745,20.553202246485906,1
2007-05-08,sap,buy,9524,410801.28114622197,43.13327185491621,1
2007-05-09,amd,buy,250,3269.684329303334,13.078737317213335,1
2007-05-09,bb,sell,3053,152333.3594268133,49.896285432955544,1
2007-05-09,csco,buy,12841,281419.32604325167,21.91618407095723,2
2007-05-09,csco,sell,2733,60898.15967040131,22.282531895499933,1
2007-05-09,ebay,sell,2847,41325.80930268666,14.515563506388009,1
2007-05-09,intc,sell,1144,20214.198136359708,17.669753615699044,1
2007-05-09,nflx,sell,9052,28541.855701742865,3.1530993925920088,1
2007-05-10,aapl,sell,9354,128863.49914825108,13.776298818500223,1
2007-05-10,amzn,buy,2848,176575.15763328984,61.999704225171996,1
2007-05-10,csco,buy,8150,177494.1885123234,21.778428038321888,1
2007-05-10,ebay,sell,8847,126647.96764072901,14.315357481714594,1
2007-05-10,ibm,sell,6794,588397.3967338962,86.60544550101505,1
2007-05-10,msft,buy,3873,100112.28496018382,25.84876967730024,1
2007-05-10,nvda,sell,2939,60976.04080046118,20.747206805192643,1
2007-05-10,sap,buy,8295,350532.9830067854,42.25834635404284,1
2007-05-10,sap,sell,5860,250613.12333513694,42.76674459643975,1
2007-05-11,amzn,sell,7050,432486.3446759944,61.34558080510559,1
2007-05-11,bb,sell,1554,78415.56134204118,50.46046418406768,1
2007-05-11,crm,buy,1897,20193.075866081945,10.64474215397045,1
2007-05-11,crm,sell,10289,110120.4147220639,10.683656389619665,2
2007-05-11,csco,buy,5617,122708.99745961276,21.84600275228997,1
2007-05-11,csco,sell,2512,55051.07191253866,21.915235633972397,1
2007-05-11,intc,buy,8701,155687.9476386611,17.893109715970706,1
2007-05-11,msft,buy,16417,425286.5508489613,25.898734863729654,2
2007-05-11,nflx,buy,9715,30366.7582763757,3.1257599872749045,1
2007-05-14,aapl,buy,4265,59517.49060850802,13.95486297972052,1
2007-05-14,amd,sell,9471,144076.10805570215,15.212343792176345,1
2007-05-14,amzn,buy,6646,407457.6203608241,61.30870002419863,1
2007-05-14,crm,buy,13840,151521.36075092293,10.90559802062156,2
2007-05-14,csco,sell,7850,171813.81676044205,21.887110415342935,1
2007-05-14,ebay,buy,9777,142053.42073022312,14.52934649997168,1
2007-05-14,nflx,buy,204,636.0738312602618,3.1180089767659895,1
2007-05-14,nvda,buy,2773,59963.31248504096,21.623985750104925,1
2007-05-14,sap,buy,503,21594.719686624947,42.931848283548604,1
2007-05-14,sap,sell,8003,344081.4874616987,42.994063159027704,1
2007-05-15,aapl,sell,3634,51242.5726654659,14.100873050485939,1
2007-05-15,adbe,sell,6955,292406.638058547,42.0426510508335,1
2007-05-15,amd,buy,8099,125664.44745740296,15.516044876824665,1
2007-05-15,amzn,buy,3040,186280.37727369694,61.27643989266347,1
2007-05-15,bb,buy,3028,152009.30211159226,50.09904865640232,2
2007-05-15,bb,sell,7027,351830.34471419174,50.0683570107004,1
2007-05-15,crm,sell,6488,71228.94332533791,10.978567097000294,1
2007-05-15,csco,sell,7040,151957.80487402144,21.584915465059865,1
2007-05-15,msft,sell,8346,216668.31557615453,25.960737548065485,1
2007-05-15,nvda,sell,9312,198615.19990565893,21.328951879903236,1
2007-05-16,aapl,buy,734,9861.646477076309,13.4354856635917,1
2007-05-16,adbe,buy,8960,378704.53079076885,42.2661306686126,1
2007-05-16,adbe,sell,7327,309344.57918975374,42.219814274567184,1
2007-05-16,amd,buy,5433,83864.9420567985,15.436212416123414,1
2007-05-16,csco,buy,8456,184677.95319812262,21.8398714756531,1
2007-05-16,ibm,buy,2177,191884.26451767035,88.14160060526888,1
2007-05-16,intc,sell,6977,123666.41379994436,17.72486939944738,1
2007-05-16,nflx,sell,4651,14140.271290872814,3.0402647368034432,1
2007-05-16,sap,buy,4923,206919.1971963844,42.031118666744746,1
2007-05-16,sap,sell,8196,348743.414171783,42.55044096776269,1
2007-05-17,amzn,buy,7187,449823.635397408,62.588511951775146,1
2007-05-17,crm,sell,5514,61280.865210924116,11.113686110069661,1
2007-05-18,aapl,sell,8806,124232.02108090055,14.107656266284414,1
2007-05-18,adbe,buy,7477,325729.4903964878,43.56419558599543,1
2007-05-18,adbe,sell,1993,86093.88205347395,43.19813449747815,1
2007-05-18,amd,buy,2837,44304.24335922776,15.61658207938941,1
2007-05-18,msft,buy,1558,40040.5336640171,25.699957422347307,1
2007-05-21,adbe,buy,7405,322611.5039339352,43.57612045934686,3
2007-05-21,amzn,sell,6577,436280.04851841246,66.3342022986791,1
2007-05-21,bb,buy,7320,373759.5694788612,51.06005047525426,1
2007-05-21,bb,sell,4520,230764.10842363723,51.054006288415316,1
2007-05-21,crm,buy,2969,35408.70366585025,11.926137981087992,1
2007-05-21,ebay,buy,1164,16234.872619567423,13.947485068356892,1
2007-05-21,intc,sell,9405,172379.938739723,18.317866215128895,2
2007-05-21,msft,sell,1271,32968.01794720538,25.93864511975246,1
2007-05-21,sap,buy,5311,224138.21236715655,42.20263836700368,1
2007-05-21,sap,sell,9572,404578.7178827513,42.26689488954778,1
2007-05-22,aapl,buy,2975,43128.0351581901,14.4968185405681,1
2007-05-22,aapl,sell,2086,29927.009785389557,14.346601047646,1
2007-05-22,adbe,sell,2630,115378.4339723928,43.870126985700686,1
2007-05-22,amd,buy,395,6141.657389637229,15.548499720600581,1
2007-05-22,amzn,sell,8356,572417.1577366998,68.53050750888865,3
2007-05-22,ebay,buy,5710,78350.34826664886,13.721602148274757,1
2007-05-22,ebay,sell,5314,73087.11640213455,13.753691456931604,1
2007-05-22,intc,buy,3144,57242.037071010585,18.20675479357843,1
2007-05-22,msft,sell,9898,255080.3714960287,25.770900332999464,1
2007-05-22,nvda,buy,5087,109374.44980163431,21.500776450095206,1
2007-05-22,sap,buy,954,41292.32094478032,43.28335528802968,1
2007-05-23,aapl,buy,7641,112187.44176592512,14.68229835962899,1
2007-05-23,adbe,sell,761,33320.26837803504,43.78484675168862,1
2007-05-23,crm,sell,11138,128710.11053627568,11.642075442138022,2
2007-05-23,ebay,buy,5536,76841.26248547157,13.880285853589516,1
2007-05-23,ebay,sell,4650,65686.67402224444,14.126166456396653,1
2007-05-23,nflx,sell,3641,11909.65505627515,3.2709846350659575,1
2007-05-23,nvda,buy,1159,25224.09590250844,21.76367204703058,1
2007-05-23,sap,buy,9504,415175.407805521,43.73143723217457,2
2007-05-24,aapl,buy,5972,86806.00109528676,14.535499178715131,1
2007-05-24,aapl,sell,5794,84892.3963616218,14.651777073113877,1
2007-05-24,adbe,buy,7926,342449.9094216879,43.20589318971586,1
2007-05-24,adbe,sell,8066,349003.0158571911,43.26841257837728,1
2007-05-24,amd,buy,6757,101290.0201711605,14.99038333153182,1
2007-05-24,amd,sell,7624,114413.47903622988,15.007014564038547,1
2007-05-24,amzn,buy,2142,148151.79710559602,69.1651713844986,1
