ACCOUNT_ID,CREDIT_LIMIT,NUM_TRANSACTIONS,TOTAL_VOLUME,TOTAL_VALUE,AVG_PRICE
312758,10000,32,165866,6957817.622723527,32.25842447500535
312758,10000,32,165866,6957817.622723527,32.25842447500535
312758,10000,32,165866,6957817.622723527,32.25842447500535
171769,10000,9,48634,1757554.6129652867,40.58874476943253
171769,10000,9,48634,1757554.6129652867,40.58874476943253
171769,10000,9,48634,1757554.6129652867,40.58874476943253
979789,10000,98,514179,77859705.09965944,159.6209465055606
979789,10000,98,514179,77859705.09965944,159.6209465055606
979789,10000,98,514179,77859705.09965944,159.6209465055606
228685,10000,25,119173,26339302.64833377,232.99264481720468
228685,10000,25,119173,26339302.64833377,232.99264481720468
228685,10000,25,119173,26339302.64833377,232.99264481720468
228685,10000,25,119173,26339302.64833377,232.99264481720468
708669,10000,72,335698,85290063.02451225,232.18143269336275
708669,10000,72,335698,85290063.02451225,232.18143269336275
674433,10000,79,427914,45231842.4763922,98.32553942754242
674433,10000,79,427914,45231842.4763922,98.32553942754242
674433,10000,79,427914,45231842.4763922,98.32553942754242
674433,10000,79,427914,45231842.4763922,98.32553942754242
733568,10000,54,238187,19235348.713066015,82.92513089844407
326795,10000,29,141370,5550360.586865923,30.425442392673734
326795,10000,29,141370,5550360.586865923,30.425442392673734
326795,10000,29,141370,5550360.586865923,30.425442392673734
326795,10000,29,141370,5550360.586865923,30.425442392673734
326795,10000,29,141370,5550360.586865923,30.425442392673734
807144,10000,43,195967,7971679.148884764,34.01897115238155
807144,10000,43,195967,7971679.148884764,34.01897115238155
807144,10000,43,195967,7971679.148884764,34.01897115238155
995007,10000,62,326549,8930100.044557068,26.41648019158137
995007,10000,62,326549,8930100.044557068,26.41648019158137
235286,10000,83,435186,11608414.494684225,24.646312350066435
235286,10000,83,435186,11608414.494684225,24.646312350066435
235286,10000,83,435186,11608414.494684225,24.646312350066435
235286,10000,83,435186,11608414.494684225,24.646312350066435
235286,10000,83,435186,11608414.494684225,24.646312350066435
235687,10000,83,393794,27522459.89862738,69.11345876811605
235687,10000,83,393794,27522459.89862738,69.11345876811605
235687,10000,83,393794,27522459.89862738,69.11345876811605
235687,10000,83,393794,27522459.89862738,69.11345876811605
319308,10000,35,185197,12283985.326219657,64.80672746107992
319308,10000,35,185197,12283985.326219657,64.80672746107992
319308,10000,35,185197,12283985.326219657,64.80672746107992
319308,10000,35,185197,12283985.326219657,64.80672746107992
668634,10000,78,389955,51174773.80302755,116.10839197737215
668634,10000,78,389955,51174773.80302755,116.10839197737215
534355,10000,81,391604,16932972.98386768,40.139208273180174
534355,10000,81,391604,16932972.98386768,40.139208273180174
297819,10000,46,230593,44437996.40558079,180.41285152617985
297819,10000,46,230593,44437996.40558079,180.41285152617985
640857,10000,55,275998,32045748.67979599,101.29459704182813
640857,10000,55,275998,32045748.67979599,101.29459704182813
640857,10000,55,275998,32045748.67979599,101.29459704182813
640857,10000,55,275998,32045748.67979599,101.29459704182813
741476,10000,85,406755,87932359.90168954,216.71710111482278
741476,10000,85,406755,87932359.90168954,216.71710111482278
815377,10000,2,4559,22951.77313142507,10.08883268682523
815377,10000,2,4559,22951.77313142507,10.08883268682523
815377,10000,2,4559,22951.77313142507,10.08883268682523
150713,10000,54,281974,31802142.306364216,139.165030109993
150713,10000,54,281974,31802142.306364216,139.165030109993
150713,10000,54,281974,31802142.306364216,139.165030109993
150713,10000,54,281974,31802142.306364216,139.165030109993
668857,10000,4,4040,185057.14653566258,31.12456452263454
668857,10000,4,4040,185057.14653566258,31.12456452263454
56045,10000,69,332471,76380773.34224825,178.57725266174893
56045,10000,69,332471,76380773.34224825,178.57725266174893
56045,10000,69,332471,76380773.34224825,178.57725266174893
56045,10000,69,332471,76380773.34224825,178.57725266174893
921272,10000,32,153795,20377791.42448945,103.82494253069314
921272,10000,32,153795,20377791.42448945,103.82494253069314
261962,10000,15,68859,3285222.469180145,66.97542255536742
261962,10000,15,68859,3285222.469180145,66.97542255536742
261962,10000,15,68859,3285222.469180145,66.97542255536742
261962,10000,15,68859,3285222.469180145,66.97542255536742
261962,10000,15,68859,3285222.469180145,66.97542255536742
152748,10000,29,152289,16828771.54495576,102.19711510846727
152748,10000,29,152289,16828771.54495576,102.19711510846727
152748,10000,29,152289,16828771.54495576,102.19711510846727
152748,10000,29,152289,16828771.54495576,102.19711510846727
472050,10000,79,358675,18350378.878040545,64.0443067155398
472050,10000,79,358675,18350378.878040545,64.0443067155398
113123,3000,2,2694,6662.075660104904,5.439469800231927
113123,3000,2,2694,6662.075660104904,5.439469800231927
769503,10000,14,62916,10923220.51964635,145.26701804942118
769503,10000,14,62916,10923220.51964635,145.26701804942118
769503,10000,14,62916,10923220.51964635,145.26701804942118
674132,10000,45,227379,13258841.386410031,71.14227708396801
674132,10000,45,227379,13258841.386410031,71.14227708396801
674132,10000,45,227379,13258841.386410031,71.14227708396801
674132,10000,45,227379,13258841.386410031,71.14227708396801
691740,10000,27,124291,3696553.2110976987,31.601973643625133
691740,10000,27,124291,3696553.2110976987,31.601973643625133
691740,10000,27,124291,3696553.2110976987,31.601973643625133
691740,10000,27,124291,3696553.2110976987,31.601973643625133
917549,10000,55,321899,16893503.493769225,53.71853037011088
917549,10000,55,321899,16893503.493769225,53.71853037011088
469980,10000,18,94350,4594055.310779719,43.91588101993374
469980,10000,18,94350,4594055.310779719,43.91588101993374
987501,10000,93,474192,44952088.98061546,89.95106228632737
987501,10000,93,474192,44952088.98061546,89.95106228632737
987501,10000,93,474192,44952088.98061546,89.95106228632737
725209,10000,84,457225,12940399.24084649,29.628324795843728
725209,10000,84,457225,12940399.24084649,29.628324795843728
725209,10000,84,457225,12940399.24084649,29.628324795843728
738462,10000,25,153473,3849524.196507298,26.39598519680396
738462,10000,25,153473,3849524.196507298,26.39598519680396
57161,10000,10,35270,1160027.4633769866,33.619880952728245
57161,10000,10,35270,1160027.4633769866,33.619880952728245
436090,10000,18,113939,2840651.808315516,30.391546855757763
436090,10000,18,113939,2840651.808315516,30.391546855757763
700387,10000,7,31636,442862.4299451125,27.703407563531385
700387,10000,7,31636,442862.4299451125,27.703407563531385
333315,10000,68,354525,9362252.769286258,27.627033487410166
333315,10000,68,354525,9362252.769286258,27.627033487410166
333315,10000,68,354525,9362252.769286258,27.627033487410166
333315,10000,68,354525,9362252.769286258,27.627033487410166
982027,10000,1,1595,19672.50169395377,12.333856861413024
982027,10000,1,1595,19672.50169395377,12.333856861413024
982027,10000,1,1595,19672.50169395377,12.333856861413024
558555,10000,12,59077,1415364.603073419,27.79063393532984
558555,10000,12,59077,1415364.603073419,27.79063393532984
305286,10000,80,399601,51771650.14397154,126.95964911355807
305286,10000,80,399601,51771650.14397154,126.95964911355807
666856,10000,81,418546,50376257.63315692,139.89742331950515
666856,10000,81,418546,50376257.63315692,139.89742331950515
666856,10000,81,418546,50376257.63315692,139.89742331950515
551334,10000,11,50658,6048976.8056663675,89.67408790646333
551334,10000,11,50658,6048976.8056663675,89.67408790646333
551334,10000,11,50658,6048976.8056663675,89.67408790646333
551334,10000,11,50658,6048976.8056663675,89.67408790646333
551334,10000,11,50658,6048976.8056663675,89.67408790646333
868181,10000,24,131860,15141236.534615153,107.53419490579434
868181,10000,24,131860,15141236.534615153,107.53419490579434
82008,10000,66,291855,90912953.43834186,313.0043591116692
82008,10000,66,291855,90912953.43834186,313.0043591116692
82008,10000,66,291855,90912953.43834186,313.0043591116692
82008,10000,66,291855,90912953.43834186,313.0043591116692
768875,10000,59,288410,34798036.72960235,117.29499172487014
768875,10000,59,288410,34798036.72960235,117.29499172487014
768875,10000,59,288410,34798036.72960235,117.29499172487014
105134,10000,88,405929,94966824.97795345,225.53856889818906
105134,10000,88,405929,94966824.97795345,225.53856889818906
105134,10000,88,405929,94966824.97795345,225.53856889818906
101920,10000,59,309690,9014065.246282874,30.53464986401367
101920,10000,59,309690,9014065.246282874,30.53464986401367
101920,10000,59,309690,9014065.246282874,30.53464986401367
101920,10000,59,309690,9014065.246282874,30.53464986401367
101920,10000,59,309690,9014065.246282874,30.53464986401367
495198,10000,58,310025,36745993.852665134,130.92537157999527
495198,10000,58,310025,36745993.852665134,130.92537157999527
495198,10000,58,310025,36745993.852665134,130.92537157999527
495198,10000,58,310025,36745993.852665134,130.92537157999527
129971,10000,61,323759,25744665.79171555,71.51492655365503
129971,10000,61,323759,25744665.79171555,71.51492655365503
129971,10000,61,323759,25744665.79171555,71.51492655365503
129971,10000,61,323759,25744665.79171555,71.51492655365503
933061,10000,2,11883,233180.8618624492,27.411861175440304
933061,10000,2,11883,233180.8618624492,27.411861175440304
933061,10000,2,11883,233180.8618624492,27.411861175440304
933061,10000,2,11883,233180.8618624492,27.411861175440304
923502,10000,90,506444,17818629.62102398,35.06496883605857
923502,10000,90,506444,17818629.62102398,35.06496883605857
923502,10000,90,506444,17818629.62102398,35.06496883605857
209755,10000,85,393727,11918123.293758389,32.188683082876615
209755,10000,85,393727,11918123.293758389,32.188683082876615
377488,10000,88,449211,46424104.571106575,114.28809785477475
377488,10000,88,449211,46424104.571106575,114.28809785477475
377488,10000,88,449211,46424104.571106575,114.28809785477475
351905,10000,58,261877,29344996.34208025,111.59818158979458
351905,10000,58,261877,29344996.34208025,111.59818158979458
351905,10000,58,261877,29344996.34208025,111.59818158979458
351905,10000,58,261877,29344996.34208025,111.59818158979458
952430,10000,71,372626,22762077.63942036,56.916015547266724
952430,10000,71,372626,22762077.63942036,56.916015547266724
952430,10000,71,372626,22762077.63942036,56.916015547266724
837317,10000,33,155506,18752339.018012192,84.46446133837848
837317,10000,33,155506,18752339.018012192,84.46446133837848
837317,10000,33,155506,18752339.018012192,84.46446133837848
837317,10000,33,155506,18752339.018012192,84.46446133837848
837317,10000,33,155506,18752339.018012192,84.46446133837848
62845,10000,6,25784,247787.03464736903,21.378905863541686
62845,10000,6,25784,247787.03464736903,21.378905863541686
62845,10000,6,25784,247787.03464736903,21.378905863541686
62845,10000,6,25784,247787.03464736903,21.378905863541686
937618,10000,21,110680,13017130.596525412,133.4481933408453
937618,10000,21,110680,13017130.596525412,133.4481933408453
885723,10000,15,72444,8864367.284351073,108.55560171258658
885723,10000,15,72444,8864367.284351073,108.55560171258658
885723,10000,15,72444,8864367.284351073,108.55560171258658
885723,10000,15,72444,8864367.284351073,108.55560171258658
885723,10000,15,72444,8864367.284351073,108.55560171258658
268769,10000,14,81627,17445717.245641604,211.14825627816344
268769,10000,14,81627,17445717.245641604,211.14825627816344
227194,10000,18,89739,1701310.029346866,22.18475578667569
227194,10000,18,89739,1701310.029346866,22.18475578667569
188293,10000,64,326397,32987000.53420642,119.43604490409741
188293,10000,64,326397,32987000.53420642,119.43604490409741
188293,10000,64,326397,32987000.53420642,119.43604490409741
83355,10000,53,241695,44336216.26443246,180.85111933152623
83355,10000,53,241695,44336216.26443246,180.85111933152623
83355,10000,53,241695,44336216.26443246,180.85111933152623
179746,10000,27,117553,4427269.387084422,33.21935848125166
179746,10000,27,117553,4427269.387084422,33.21935848125166
179746,10000,27,117553,4427269.387084422,33.21935848125166
124603,10000,98,439678,21694105.439313747,51.18045726039353
124603,10000,98,439678,21694105.439313747,51.18045726039353
667074,10000,96,479156,13306521.422678875,29.302775808470017
667074,10000,96,479156,13306521.422678875,29.302775808470017
667074,10000,96,479156,13306521.422678875,29.302775808470017
902818,10000,82,355811,13379745.381740334,34.485246313536116
902818,10000,82,355811,13379745.381740334,34.485246313536116
902818,10000,82,355811,13379745.381740334,34.485246313536116
966629,10000,95,431756,14663392.32493805,34.12966253644756
966629,10000,95,431756,14663392.32493805,34.12966253644756
966629,10000,95,431756,14663392.32493805,34.12966253644756
109478,10000,67,327640,17783194.516521696,57.25861850433186
109478,10000,67,327640,17783194.516521696,57.25861850433186
730824,10000,69,361213,10040102.688785715,26.180329069269842
730824,10000,69,361213,10040102.688785715,26.180329069269842
611998,10000,64,268398,6478679.17227207,26.619145521497693
611998,10000,64,268398,6478679.17227207,26.619145521497693
611998,10000,64,268398,6478679.17227207,26.619145521497693
258443,10000,75,404247,8575583.194752019,23.556838540942625
258443,10000,75,404247,8575583.194752019,23.556838540942625
412013,10000,86,435182,14893512.016559355,31.24396131277081
412013,10000,86,435182,14893512.016559355,31.24396131277081
412013,10000,86,435182,14893512.016559355,31.24396131277081
412013,10000,86,435182,14893512.016559355,31.24396131277081
434948,10000,89,462580,11944651.678195728,25.821567458289664
434948,10000,89,462580,11944651.678195728,25.821567458289664
434948,10000,89,462580,11944651.678195728,25.821567458289664
434948,10000,89,462580,11944651.678195728,25.821567458289664
182103,10000,19,102379,23360369.69394573,155.5254025878242
182103,10000,19,102379,23360369.69394573,155.5254025878242
435187,10000,29,139368,14180046.55194159,109.65743855986003
435187,10000,29,139368,14180046.55194159,109.65743855986003
674880,10000,79,433349,9059711.587609287,22.496296423425793
674880,10000,79,433349,9059711.587609287,22.496296423425793
674880,10000,79,433349,9059711.587609287,22.496296423425793
514049,10000,65,326316,67010613.32821347,220.7477059872393
514049,10000,65,326316,67010613.32821347,220.7477059872393
514049,10000,65,326316,67010613.32821347,220.7477059872393
514049,10000,65,326316,67010613.32821347,220.7477059872393
468638,10000,15,58808,19376628.911624964,269.05236924163563
468638,10000,15,58808,19376628.911624964,269.05236924163563
587875,10000,77,407257,72370249.87635157,201.47824510866647
587875,10000,77,407257,72370249.87635157,201.47824510866647
409753,10000,70,392426,89745740.84879763,209.6226015637973
409753,10000,70,392426,89745740.84879763,209.6226015637973
409753,10000,70,392426,89745740.84879763,209.6226015637973
409753,10000,70,392426,89745740.84879763,209.6226015637973
569443,10000,33,169936,37378075.515040874,205.64069595486845
569443,10000,33,169936,37378075.515040874,205.64069595486845
569443,10000,33,169936,37378075.515040874,205.64069595486845
569443,10000,33,169936,37378075.515040874,205.64069595486845
569443,10000,33,169936,37378075.515040874,205.64069595486845
612105,10000,81,438679,101240414.36266622,235.27420059371494
612105,10000,81,438679,101240414.36266622,235.27420059371494
990274,10000,55,253801,16530889.471232714,70.54437934469665
990274,10000,55,253801,16530889.471232714,70.54437934469665
990274,10000,55,253801,16530889.471232714,70.54437934469665
990274,10000,55,253801,16530889.471232714,70.54437934469665
990274,10000,55,253801,16530889.471232714,70.54437934469665
300879,10000,45,233976,27720575.828926265,92.22076444592062
300879,10000,45,233976,27720575.828926265,92.22076444592062
300879,10000,45,233976,27720575.828926265,92.22076444592062
280906,10000,87,398747,35663278.85775494,85.62076446610557
280906,10000,87,398747,35663278.85775494,85.62076446610557
280906,10000,87,398747,35663278.85775494,85.62076446610557
280906,10000,87,398747,35663278.85775494,85.62076446610557
280906,10000,87,398747,35663278.85775494,85.62076446610557
692927,10000,12,47769,4953980.146677598,91.90286609914853
692927,10000,12,47769,4953980.146677598,91.90286609914853
692927,10000,12,47769,4953980.146677598,91.90286609914853
692927,10000,12,47769,4953980.146677598,91.90286609914853
692927,10000,12,47769,4953980.146677598,91.90286609914853
204117,10000,11,61126,1993659.9729870006,36.0703336085446
204117,10000,11,61126,1993659.9729870006,36.0703336085446
204117,10000,11,61126,1993659.9729870006,36.0703336085446
204117,10000,11,61126,1993659.9729870006,36.0703336085446
523931,10000,95,522538,25495521.278547734,50.59792138869849
523931,10000,95,522538,25495521.278547734,50.59792138869849
238139,10000,99,488004,37075674.37301045,83.44522356221022
238139,10000,99,488004,37075674.37301045,83.44522356221022
238139,10000,99,488004,37075674.37301045,83.44522356221022
238139,10000,99,488004,37075674.37301045,83.44522356221022
238139,10000,99,488004,37075674.37301045,83.44522356221022
874413,10000,33,195976,14302501.107665056,67.57886607244164
874413,10000,33,195976,14302501.107665056,67.57886607244164
874413,10000,33,195976,14302501.107665056,67.57886607244164
874413,10000,33,195976,14302501.107665056,67.57886607244164
874413,10000,33,195976,14302501.107665056,67.57886607244164
180092,10000,42,208357,19818945.34563321,77.88879613879396
180092,10000,42,208357,19818945.34563321,77.88879613879396
180092,10000,42,208357,19818945.34563321,77.88879613879396
830030,10000,86,418715,45727516.56827104,123.61730687286088
830030,10000,86,418715,45727516.56827104,123.61730687286088
473116,10000,45,232993,15934336.240687609,72.53596136731012
473116,10000,45,232993,15934336.240687609,72.53596136731012
969836,10000,85,400056,11192733.147331527,27.86172172697035
969836,10000,85,400056,11192733.147331527,27.86172172697035
969836,10000,85,400056,11192733.147331527,27.86172172697035
969836,10000,85,400056,11192733.147331527,27.86172172697035
518420,10000,59,301139,16641717.352982534,78.48721122603347
214845,10000,35,192558,8274423.804726306,54.09580374031749
214845,10000,35,192558,8274423.804726306,54.09580374031749
214845,10000,35,192558,8274423.804726306,54.09580374031749
214845,10000,35,192558,8274423.804726306,54.09580374031749
809938,10000,59,310893,44325138.59502506,119.44064109390796
809938,10000,59,310893,44325138.59502506,119.44064109390796
445713,10000,58,298045,8816781.32186808,29.91685155562113
445713,10000,58,298045,8816781.32186808,29.91685155562113
445713,10000,58,298045,8816781.32186808,29.91685155562113
950438,10000,72,354995,50868013.61840922,137.68819491944717
950438,10000,72,354995,50868013.61840922,137.68819491944717
950438,10000,72,354995,50868013.61840922,137.68819491944717
950438,10000,72,354995,50868013.61840922,137.68819491944717
950438,10000,72,354995,50868013.61840922,137.68819491944717
588012,10000,21,116210,3913942.9420861127,32.576033498655164
588012,10000,21,116210,3913942.9420861127,32.576033498655164
588012,10000,21,116210,3913942.9420861127,32.576033498655164
588012,10000,21,116210,3913942.9420861127,32.576033498655164
351206,10000,77,388746,13050060.31293329,32.060942717236124
351206,10000,77,388746,13050060.31293329,32.060942717236124
351206,10000,77,388746,13050060.31293329,32.060942717236124
351206,10000,77,388746,13050060.31293329,32.060942717236124
105098,10000,51,256893,7992214.998083,29.344651665420365
105098,10000,51,256893,7992214.998083,29.344651665420365
105098,10000,51,256893,7992214.998083,29.344651665420365
105098,10000,51,256893,7992214.998083,29.344651665420365
402535,10000,97,560036,88379867.3708408,155.86018022926993
402535,10000,97,560036,88379867.3708408,155.86018022926993
460514,10000,39,179641,25159976.58081664,151.62237304484017
460514,10000,39,179641,25159976.58081664,151.62237304484017
460514,10000,39,179641,25159976.58081664,151.62237304484017
846426,10000,42,222970,4580014.464576729,20.439145180739747
846426,10000,42,222970,4580014.464576729,20.439145180739747
846426,10000,42,222970,4580014.464576729,20.439145180739747
667791,10000,45,240674,6098303.041661855,24.816608630441838
667791,10000,45,240674,6098303.041661855,24.816608630441838
667791,10000,45,240674,6098303.041661855,24.816608630441838
667791,10000,45,240674,6098303.041661855,24.816608630441838
560166,10000,41,201753,20918599.0673425,149.8729593944126
560166,10000,41,201753,20918599.0673425,149.8729593944126
560166,10000,41,201753,20918599.0673425,149.8729593944126
560166,10000,41,201753,20918599.0673425,149.8729593944126
614670,10000,24,108474,2424036.317389262,26.421974764686755
614670,10000,24,108474,2424036.317389262,26.421974764686755
614670,10000,24,108474,2424036.317389262,26.421974764686755
390745,10000,41,213380,5615712.329960542,25.57303907983476
123689,10000,52,277150,5020909.520959595,18.09917627870826
123689,10000,52,277150,5020909.520959595,18.09917627870826
123689,10000,52,277150,5020909.520959595,18.09917627870826
182387,10000,14,73152,2052041.2027005174,20.397559284869992
182387,10000,14,73152,2052041.2027005174,20.397559284869992
618428,10000,44,209010,5206054.71719598,23.6672631099272
618428,10000,44,209010,5206054.71719598,23.6672631099272
692687,10000,90,447375,11493605.127186488,24.588121789399146
692687,10000,90,447375,11493605.127186488,24.588121789399146
692687,10000,90,447375,11493605.127186488,24.588121789399146
710568,10000,43,200723,10020281.207444668,48.905319784790855
710568,10000,43,200723,10020281.207444668,48.905319784790855
710568,10000,43,200723,10020281.207444668,48.905319784790855
253554,10000,1,8833,350264.3147659333,39.65406031540058
253554,10000,1,8833,350264.3147659333,39.65406031540058
253554,10000,1,8833,350264.3147659333,39.65406031540058
972116,10000,100,533410,74955775.372533,150.566204822292
972116,10000,100,533410,74955775.372533,150.566204822292
972116,10000,100,533410,74955775.372533,150.566204822292
972116,10000,100,533410,74955775.372533,150.566204822292
972116,10000,100,533410,74955775.372533,150.566204822292
510435,10000,13,60048,9872147.430033803,143.32738245811043
510435,10000,13,60048,9872147.430033803,143.32738245811043
510435,10000,13,60048,9872147.430033803,143.32738245811043
510435,10000,13,60048,9872147.430033803,143.32738245811043
401997,10000,85,408585,13735566.839503955,30.153819120037358
401997,10000,85,408585,13735566.839503955,30.153819120037358
401997,10000,85,408585,13735566.839503955,30.153819120037358
401997,10000,85,408585,13735566.839503955,30.153819120037358
747054,10000,90,409116,15081324.662879463,34.815675041903425
747054,10000,90,409116,15081324.662879463,34.815675041903425
747054,10000,90,409116,15081324.662879463,34.815675041903425
747054,10000,90,409116,15081324.662879463,34.815675041903425
823026,10000,10,70119,2574741.9734341204,53.398121045912966
906290,10000,57,262298,6423815.902317129,24.624906799051807
906290,10000,57,262298,6423815.902317129,24.624906799051807
777962,10000,42,256719,9352684.071050294,35.412882934679814
777962,10000,42,256719,9352684.071050294,35.412882934679814
777962,10000,42,256719,9352684.071050294,35.412882934679814
541517,10000,37,184075,6087785.176902705,36.06954527819146
541517,10000,37,184075,6087785.176902705,36.06954527819146
541517,10000,37,184075,6087785.176902705,36.06954527819146
541517,10000,37,184075,6087785.176902705,36.06954527819146
897284,10000,24,125488,7309951.805390216,60.73015137353789
897284,10000,24,125488,7309951.805390216,60.73015137353789
897284,10000,24,125488,7309951.805390216,60.73015137353789
897284,10000,24,125488,7309951.805390216,60.73015137353789
186687,10000,39,203086,8202240.4705545,45.75570014458791
186687,10000,39,203086,8202240.4705545,45.75570014458791
975329,10000,10,59551,2156419.2729178197,74.49220193044331
975329,10000,10,59551,2156419.2729178197,74.49220193044331
975329,10000,10,59551,2156419.2729178197,74.49220193044331
516280,10000,40,222398,5422140.236371554,22.69091421584573
516280,10000,40,222398,5422140.236371554,22.69091421584573
595585,10000,51,244080,10790136.076030388,47.172002547140494
595585,10000,51,244080,10790136.076030388,47.172002547140494
595585,10000,51,244080,10790136.076030388,47.172002547140494
936320,10000,28,149635,9301535.267490033,54.669040978102416
936320,10000,28,149635,9301535.267490033,54.669040978102416
936320,10000,28,149635,9301535.267490033,54.669040978102416
936320,10000,28,149635,9301535.267490033,54.669040978102416
468861,10000,16,82992,4520962.235073641,54.92867432923092
468861,10000,16,82992,4520962.235073641,54.92867432923092
468861,10000,16,82992,4520962.235073641,54.92867432923092
468861,10000,16,82992,4520962.235073641,54.92867432923092
627788,10000,76,372361,35094205.67049414,90.79728282261162
627788,10000,76,372361,35094205.67049414,90.79728282261162
627788,10000,76,372361,35094205.67049414,90.79728282261162
627788,10000,76,372361,35094205.67049414,90.79728282261162
392268,10000,37,189086,47039209.99675852,235.41470441552087
392268,10000,37,189086,47039209.99675852,235.41470441552087
392268,10000,37,189086,47039209.99675852,235.41470441552087
392268,10000,37,189086,47039209.99675852,235.41470441552087
905866,10000,33,151314,16335867.380982123,124.7138149959691
905866,10000,33,151314,16335867.380982123,124.7138149959691
905866,10000,33,151314,16335867.380982123,124.7138149959691
905866,10000,33,151314,16335867.380982123,124.7138149959691
374953,10000,58,281117,41668506.42163645,181.8064559389026
374953,10000,58,281117,41668506.42163645,181.8064559389026
385025,10000,16,90316,5716668.750782068,64.25897472112219
385025,10000,16,90316,5716668.750782068,64.25897472112219
323373,10000,5,25167,708225.3473345909,43.65263580834823
323373,10000,5,25167,708225.3473345909,43.65263580834823
323373,10000,5,25167,708225.3473345909,43.65263580834823
214649,10000,58,278818,17138807.782806963,65.38809166818318
214649,10000,58,278818,17138807.782806963,65.38809166818318
849780,10000,72,331267,39056881.903515734,114.88420157032176
849780,10000,72,331267,39056881.903515734,114.88420157032176
849780,10000,72,331267,39056881.903515734,114.88420157032176
165597,10000,9,50908,2728122.2167998813,51.05864101999228
165597,10000,9,50908,2728122.2167998813,51.05864101999228
165597,10000,9,50908,2728122.2167998813,51.05864101999228
676471,10000,43,260531,15025927.726154407,58.71873479272099
676471,10000,43,260531,15025927.726154407,58.71873479272099
676471,10000,43,260531,15025927.726154407,58.71873479272099
532811,10000,87,407030,96144860.86482267,227.77041041504611
532811,10000,87,407030,96144860.86482267,227.77041041504611
657111,10000,63,295635,9948573.656258715,36.82760590094965
657111,10000,63,295635,9948573.656258715,36.82760590094965
896243,10000,8,38380,1268233.9224835283,30.54904302196184
896243,10000,8,38380,1268233.9224835283,30.54904302196184
896243,10000,8,38380,1268233.9224835283,30.54904302196184
896243,10000,8,38380,1268233.9224835283,30.54904302196184
459249,10000,45,240976,44903349.76532584,185.12302118356916
459249,10000,45,240976,44903349.76532584,185.12302118356916
459249,10000,45,240976,44903349.76532584,185.12302118356916
459249,10000,45,240976,44903349.76532584,185.12302118356916
265053,10000,94,439351,10751093.577713868,26.757061892246018
265053,10000,94,439351,10751093.577713868,26.757061892246018
265053,10000,94,439351,10751093.577713868,26.757061892246018
265053,10000,94,439351,10751093.577713868,26.757061892246018
206656,10000,29,139520,28362770.334832817,227.87692164451252
206656,10000,29,139520,28362770.334832817,227.87692164451252
206656,10000,29,139520,28362770.334832817,227.87692164451252
617621,10000,89,418870,39488430.20366464,100.17469008188485
617621,10000,89,418870,39488430.20366464,100.17469008188485
617621,10000,89,418870,39488430.20366464,100.17469008188485
909802,10000,75,378346,47693750.86716864,130.90438172774648
909802,10000,75,378346,47693750.86716864,130.90438172774648
909802,10000,75,378346,47693750.86716864,130.90438172774648
909802,10000,75,378346,47693750.86716864,130.90438172774648
458381,10000,30,133305,5557724.001600652,51.116908086557146
458381,10000,30,133305,5557724.001600652,51.116908086557146
458381,10000,30,133305,5557724.001600652,51.116908086557146
458381,10000,30,133305,5557724.001600652,51.116908086557146
458381,10000,30,133305,5557724.001600652,51.116908086557146
951324,10000,39,204739,18291340.717727993,89.00438563893304
951324,10000,39,204739,18291340.717727993,89.00438563893304
951324,10000,39,204739,18291340.717727993,89.00438563893304
951324,10000,39,204739,18291340.717727993,89.00438563893304
912610,10000,9,36635,3503064.7530598575,130.16320381567357
912610,10000,9,36635,3503064.7530598575,130.16320381567357
912610,10000,9,36635,3503064.7530598575,130.16320381567357
912610,10000,9,36635,3503064.7530598575,130.16320381567357
454704,10000,59,262175,80849000.12749736,328.0038810108052
454704,10000,59,262175,80849000.12749736,328.0038810108052
454704,10000,59,262175,80849000.12749736,328.0038810108052
454704,10000,59,262175,80849000.12749736,328.0038810108052
170980,5000,1,4069,111173.81812446767,27.322147486966742
170980,5000,1,4069,111173.81812446767,27.322147486966742
170980,5000,1,4069,111173.81812446767,27.322147486966742
170980,5000,1,4069,111173.81812446767,27.322147486966742
170980,5000,1,4069,111173.81812446767,27.322147486966742
623937,10000,36,191095,7691285.097373942,39.53066085252374
623937,10000,36,191095,7691285.097373942,39.53066085252374
623937,10000,36,191095,7691285.097373942,39.53066085252374
623937,10000,36,191095,7691285.097373942,39.53066085252374
798739,10000,64,324657,7941629.200999141,25.73136939944451
798739,10000,64,324657,7941629.200999141,25.73136939944451
300714,10000,19,80739,2789457.4844377395,30.114308709920948
300714,10000,19,80739,2789457.4844377395,30.114308709920948
300714,10000,19,80739,2789457.4844377395,30.114308709920948
300714,10000,19,80739,2789457.4844377395,30.114308709920948
246018,10000,74,426095,31139421.663762704,76.61362525906927
246018,10000,74,426095,31139421.663762704,76.61362525906927
246018,10000,74,426095,31139421.663762704,76.61362525906927
246018,10000,74,426095,31139421.663762704,76.61362525906927
591354,10000,5,31760,1138325.8797306046,36.017452844383044
591354,10000,5,31760,1138325.8797306046,36.017452844383044
54685,10000,5,19950,476852.9574523591,37.967136625417
54685,10000,5,19950,476852.9574523591,37.967136625417
360655,10000,81,372588,13329730.65585764,32.207651200162076
360655,10000,81,372588,13329730.65585764,32.207651200162076
360655,10000,81,372588,13329730.65585764,32.207651200162076
360655,10000,81,372588,13329730.65585764,32.207651200162076
